"","hh_id","item_id","l_14_22","l_expenditure","elc_aggr_tier","locality"
"356",1001500922103,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"357",1001500922103,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"358",1001500922103,"House Rent","No",NA,"Tier 0",0
"359",1001500922103,"Transportation costs ","Yes",2000,"Tier 0",0
"360",1001500922103,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"361",1001500922202,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"362",1001500922202,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"363",1001500922202,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"364",1001500922202,"Electricity and other fuels ","No",NA,"Tier 0",0
"365",1001500922202,"Mobile phone top-up  or bills","Yes",100,"Tier 0",0
"366",1001500922202,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"367",1001500922202,"House Rent","No",NA,"Tier 0",0
"368",1001500922202,"Transportation costs ","Yes",1500,"Tier 0",0
"369",1001500922202,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"370",1001500922702,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"371",1001500922702,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"372",1001500922702,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"373",1001500922702,"Electricity and other fuels ","No",NA,"Tier 0",0
"374",1001500922702,"Mobile phone top-up  or bills","Yes",3000,"Tier 0",0
"375",1001500922702,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"376",1001500922702,"House Rent","No",NA,"Tier 0",0
"377",1001500922702,"Transportation costs ","Yes",2000,"Tier 0",0
"378",1001500922702,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"379",1002500360201,"Medical/pharmacy expenses ","Yes",1620,"Tier 0",0
"380",1002500360201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",700,"Tier 0",0
"381",1002500360201,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"382",1002500360201,"Electricity and other fuels ","No",NA,"Tier 0",0
"383",1002500360201,"Mobile phone top-up  or bills","Yes",1000,"Tier 0",0
"384",1002500360201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"385",1002500360201,"House Rent","No",NA,"Tier 0",0
"386",1002500360201,"Transportation costs ","Yes",6580,"Tier 0",0
"387",1002500360201,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"388",1002500360406,"Medical/pharmacy expenses ","Yes",2600,"Tier 0",0
"389",1002500360406,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1060,"Tier 0",0
"390",1002500360406,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"391",1002500360406,"Electricity and other fuels ","No",NA,"Tier 0",0
"392",1002500360406,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"393",1002500360406,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"394",1002500360406,"House Rent","No",NA,"Tier 0",0
"395",1002500360406,"Transportation costs ","Yes",8460,"Tier 0",0
"396",1002500360406,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"397",1002500360407,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
"398",1002500360407,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",300,"Tier 0",0
"399",1002500360407,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"400",1002500360407,"Electricity and other fuels ","No",NA,"Tier 0",0
"401",1002500360407,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"402",1002500360407,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"403",1002500360407,"House Rent","No",NA,"Tier 0",0
"404",1002500360407,"Transportation costs ","No",NA,"Tier 0",0
"405",1002500360407,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"406",1002500360501,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
"407",1002500360501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"408",1002500360501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"409",1002500360501,"Electricity and other fuels ","No",NA,"Tier 0",0
"410",1002500360501,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"411",1002500360501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"412",1002500360501,"House Rent","No",NA,"Tier 0",0
"413",1002500360501,"Transportation costs ","No",NA,"Tier 0",0
"414",1002500360501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"415",1002500360601,"Medical/pharmacy expenses ","Yes",1600,"Tier 0",0
"416",1002500360601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1750,"Tier 0",0
"417",1002500360601,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"418",1002500360601,"Electricity and other fuels ","No",NA,"Tier 0",0
"419",1002500360601,"Mobile phone top-up  or bills","Yes",1600,"Tier 0",0
"420",1002500360601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"421",1002500360601,"House Rent","No",NA,"Tier 0",0
"422",1002500360601,"Transportation costs ","Yes",10000,"Tier 0",0
"423",1002500360601,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"424",1002500360602,"Medical/pharmacy expenses ","Yes",6500,"Tier 0",0
"425",1002500360602,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",350,"Tier 0",0
"426",1002500360602,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"427",1002500360602,"Electricity and other fuels ","No",NA,"Tier 0",0
"428",1002500360602,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"429",1002500360602,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"430",1002500360602,"House Rent","No",NA,"Tier 0",0
"431",1002500360602,"Transportation costs ","Yes",600,"Tier 0",0
"432",1002500360602,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"433",1002500360802,"Medical/pharmacy expenses ","Yes",300,"Tier 0",0
"434",1002500360802,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"435",1002500360802,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"436",1002500360802,"Electricity and other fuels ","Yes",1200,"Tier 0",0
"437",1002500360802,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"438",1002500360802,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"439",1002500360802,"House Rent","No",NA,"Tier 0",0
"440",1002500360802,"Transportation costs ","No",NA,"Tier 0",0
"441",1002500360802,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"442",1002500360901,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"443",1002500360901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"444",1002500360901,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"445",1002500360901,"Electricity and other fuels ","No",NA,"Tier 0",0
"446",1002500360901,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"447",1002500360901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"448",1002500360901,"House Rent","No",NA,"Tier 0",0
"449",1002500360901,"Transportation costs ","Yes",1500,"Tier 0",0
"450",1002500360901,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"451",1002500361001,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"452",1002500361001,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"453",1002500361001,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"454",1002500361001,"Electricity and other fuels ","No",NA,"Tier 0",0
"455",1002500361001,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"456",1002500361001,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"457",1002500361001,"House Rent","No",NA,"Tier 0",0
"458",1002500361001,"Transportation costs ","Yes",300,"Tier 0",0
"459",1002500361001,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"460",1002500361102,"Medical/pharmacy expenses ","Yes",600,"Tier 0",0
"461",1002500361102,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",350,"Tier 0",0
"462",1002500361102,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"463",1002500361102,"Electricity and other fuels ","No",NA,"Tier 0",0
"464",1002500361102,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"465",1002500361102,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"466",1002500361102,"House Rent","No",NA,"Tier 0",0
"467",1002500361102,"Transportation costs ","No",NA,"Tier 0",0
"468",1002500361102,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"469",1002500361302,"Medical/pharmacy expenses ","Yes",850,"Tier 0",0
"470",1002500361302,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1050,"Tier 0",0
"471",1002500361302,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"472",1002500361302,"Electricity and other fuels ","No",NA,"Tier 0",0
"473",1002500361302,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"474",1002500361302,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"475",1002500361302,"House Rent","No",NA,"Tier 0",0
"476",1002500361302,"Transportation costs ","Yes",7540,"Tier 0",0
"477",1002500361302,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"478",1002500361503,"Medical/pharmacy expenses ","Yes",800,"Tier 0",0
"479",1002500361503,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",350,"Tier 0",0
"480",1002500361503,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"481",1002500361503,"Electricity and other fuels ","No",NA,"Tier 0",0
"482",1002500361503,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"483",1002500361503,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"484",1002500361503,"House Rent","No",NA,"Tier 0",0
"485",1002500361503,"Transportation costs ","Yes",300,"Tier 0",0
"486",1002500361503,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"487",1002500361505,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
"488",1002500361505,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",950,"Tier 0",0
"489",1002500361505,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"490",1002500361505,"Electricity and other fuels ","No",NA,"Tier 0",0
"491",1002500361505,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"492",1002500361505,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"493",1002500361505,"House Rent","No",NA,"Tier 0",0
"494",1002500361505,"Transportation costs ","Yes",4600,"Tier 0",0
"495",1002500361505,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"496",1002500361602,"Medical/pharmacy expenses ","Yes",200,"Tier 0",0
"497",1002500361602,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",900,"Tier 0",0
"498",1002500361602,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"499",1002500361602,"Electricity and other fuels ","Yes",400,"Tier 0",0
"500",1002500361602,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"501",1002500361602,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"502",1002500361602,"House Rent","No",NA,"Tier 0",0
"503",1002500361602,"Transportation costs ","No",NA,"Tier 0",0
"504",1002500361602,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"505",1003504600102,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"506",1003504600102,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",900,"Tier 0",0
"507",1003504600102,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"508",1003504600102,"Electricity and other fuels ","No",NA,"Tier 0",0
"509",1003504600102,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"510",1003504600102,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"511",1003504600102,"House Rent","No",NA,"Tier 0",0
"512",1003504600102,"Transportation costs ","Yes",980,"Tier 0",0
"513",1003504600102,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"514",1003504600104,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"515",1003504600104,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 0",0
"516",1003504600104,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"517",1003504600104,"Electricity and other fuels ","No",NA,"Tier 0",0
"518",1003504600104,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"519",1003504600104,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"520",1003504600104,"House Rent","No",NA,"Tier 0",0
"521",1003504600104,"Transportation costs ","No",NA,"Tier 0",0
"522",1003504600104,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"523",1003504600206,"Medical/pharmacy expenses ","Yes",5000,"Tier 0",0
"524",1003504600206,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"525",1003504600206,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"526",1003504600206,"Electricity and other fuels ","Yes",3400,"Tier 0",0
"527",1003504600206,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"528",1003504600206,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"529",1003504600206,"House Rent","No",NA,"Tier 0",0
"530",1003504600206,"Transportation costs ","No",NA,"Tier 0",0
"531",1003504600206,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"532",1003504600501,"Medical/pharmacy expenses ","Yes",2000,"Tier 0",0
"533",1003504600501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",200,"Tier 0",0
"534",1003504600501,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"535",1003504600501,"Electricity and other fuels ","Yes",3300,"Tier 0",0
"536",1003504600501,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"537",1003504600501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"538",1003504600501,"House Rent","No",NA,"Tier 0",0
"539",1003504600501,"Transportation costs ","Yes",500,"Tier 0",0
"540",1003504600501,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"541",1003504600603,"Medical/pharmacy expenses ","Yes",700,"Tier 0",0
"542",1003504600603,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",0
"543",1003504600603,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"544",1003504600603,"Electricity and other fuels ","No",NA,"Tier 0",0
"545",1003504600603,"Mobile phone top-up  or bills","Yes",200,"Tier 0",0
"546",1003504600603,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"547",1003504600603,"House Rent","No",NA,"Tier 0",0
"548",1003504600603,"Transportation costs ","Yes",1900,"Tier 0",0
"549",1003504600603,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"550",1003504600607,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",0
"551",1003504600607,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",200,"Tier 0",0
"552",1003504600607,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"553",1003504600607,"Electricity and other fuels ","Yes",600,"Tier 0",0
"554",1003504600607,"Mobile phone top-up  or bills","Yes",500,"Tier 0",0
"555",1003504600607,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"556",1003504600607,"House Rent","No",NA,"Tier 0",0
"557",1003504600607,"Transportation costs ","Yes",3000,"Tier 0",0
"558",1003504600607,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"559",1003504600609,"Medical/pharmacy expenses ","Yes",4000,"Tier 0",0
"560",1003504600609,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1080,"Tier 0",0
"561",1003504600609,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"562",1003504600609,"Electricity and other fuels ","No",NA,"Tier 0",0
"563",1003504600609,"Mobile phone top-up  or bills","Yes",1500,"Tier 0",0
"564",1003504600609,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"565",1003504600609,"House Rent","No",NA,"Tier 0",0
"566",1003504600609,"Transportation costs ","Yes",2100,"Tier 0",0
"567",1003504600609,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"568",1003504600612,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
