"","hh_id","i_cookstove__id","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13a","i13b","i14__111","i14__1","i14__2","i14__3","i14__4","i14__5","i14__6","i14__7","i14__8","i14__9","i14__10","i14__11","i14__12","i15","i16","i16_oth","i17","i18","i19a","i19b","i20a","i20b","i21","i22","i23","i24","i25","i26","i27","i31__1","i31__2","i31__3","i31__4","i31__5","i31__6","i31__7","i31__8","i31__9","i32","i32_oth","i33","i35","i36a","i36b","interview__key","elc_aggr_tier","locality"
"65",1003504600609,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Mostly available","Always available",12,7,2,32,0,47,11,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"87-26-76-16","Tier 0",0
"66",1003504600612,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Crop Residue/Plant Biomass","Wood collected","Always available","Mostly available",4,7,3,13,47,56,9,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",0,0,"33-85-37-89","Tier 0",0
"67",1003504600802,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","Outdoors","",NA,NA,"Wood collected","Animal Waste/Dung","Always available","Mostly available",3,7,2,100,0,120,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"58-03-03-19","Tier 0",0
"68",1003504601001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,40,6,"No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Moveable","Outdoors","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,5,7,1,10,0,10,14,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"79-42-11-67","Tier 0",0
"69",1003504601402,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,40,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","Outdoors","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Mostly available","Mostly available",25,7,4,90,60,120,21,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",0,0,"82-25-03-01","Tier 0",0
"70",1003504601701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","Outdoors","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Mostly available","Always available",3,7,2,10,0,120,14,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",0,0,"25-26-55-78","Tier 0",0
"71",1003504601803,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Mostly available","Sometimes available",5,7,2,40,0,120,120,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",500,0,"07-23-19-62","Tier 0",0
"72",1003504602401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Always available","Always available",14,7,3,16,45,54,8,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"86-36-17-93","Tier 0",0
"73",1003514380401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Crop Residue/Plant Biomass","Wood purchased","Always available","Always available",12,7,2,43,0,57,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,1200,"34-12-82-05","Tier 0",1
"74",1003514380803,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,4,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Mostly available",5,7,2,30,0,105,160,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",2000,0,"76-50-99-49","Tier 0",1
"75",1003514380805,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Crop Residue/Plant Biomass","Wood purchased","Mostly available","Always available",10,7,2,90,0,120,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",600,500,"22-93-32-12","Tier 0",1
"76",1003514381205,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,5,7,2,110,0,80,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1400,NA,"82-98-54-39","Tier 0",1
"77",1003514381901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","In a separate kitchen","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Mostly available",1,7,2,30,120,120,0,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",1000,0,"03-60-92-74","Tier 0",1
"78",1003514383001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Mostly available","Sometimes available",5,7,2,100,0,120,4,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,0,"79-07-60-13","Tier 0",1
"79",1003514383201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Always available","Mostly available",5,7,2,180,60,120,45,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"81-53-52-30","Tier 0",1
"80",1003514384001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Wood purchased","Mostly available","Sometimes available",10,7,3,140,75,180,180,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,520,"95-38-24-75","Tier 0",1
"81",1003514384104,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Crop Residue/Plant Biomass","Wood purchased","Mostly available","Always available",1,7,3,60,60,150,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",300,200,"76-45-45-64","Tier 0",1
"82",1003514384902,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Sometimes available",5,7,3,60,60,120,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4000,300,"21-12-26-55","Tier 0",1
"83",1003514385301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,21,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Crop Residue/Plant Biomass","Wood purchased","Mostly available","Always available",5,7,3,70,45,90,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",900,1500,"45-94-02-63","Tier 0",1
"84",1003514385303,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,13,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood collected","Garbage/plastic","Mostly available","Sometimes available",7,7,2,60,0,90,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"77-33-06-86","Tier 0",1
"85",1003514385305,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Crop Residue/Plant Biomass","Garbage/plastic","Mostly available","Always available",6,7,3,46,57,39,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"87-39-72-86","Tier 0",1
"86",1003514385706,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,8,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Garbage/plastic","Always available","Always available",12,7,1,0,0,49,16,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,0,"26-76-86-99","Tier 1",1
"87",1004500060202,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Mostly available",5,7,1,10,0,60,2,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,0,"27-53-45-95","Tier 0",0
"88",1004500060304,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,17,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Always available","Mostly available",5,7,2,60,0,90,12,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"97-12-07-90","Tier 0",0
"89",1004500060401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood purchased","Not applicable","Always available",NA,3,7,3,60,60,60,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"87-17-53-83","Tier 3",0
"90",1004500060401,2,"LPG/Natural Gas Stove","Purchased, upfront","Head",10000,NA,"No","flecha gaz",25000,NA,1,1,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,50,2,1,50,0,0,30,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,1500,NA,"87-17-53-83","Tier 3",0
"91",1004500060701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,8,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Sometimes available",NA,3,7,7,5,0,120,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,NA,"33-35-65-38","Tier 0",0
"92",1004500060701,2,"Manufactured Stove Traditional","Purchased, upfront","Head",300,NA,"No","do not know",500,NA,1,1,888,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Mostly available",NA,5,0,0,0,0,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,0,NA,"33-35-65-38","Tier 0",0
"93",1004500060703,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,4,7,2,0,50,60,2,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,NA,"13-13-22-63","Tier 3",0
"94",1004500060801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,17,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Always available","Mostly available",5,7,2,60,0,90,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"81-81-42-28","Tier 0",0
"95",1004500061004,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Wood purchased","Always available","Always available",3,7,3,50,60,90,20,"No","Yes","No","No","No","No","No","No","No","No","","Yes","Yes",0,560,"76-08-45-69","Tier 2",0
"96",1004500061301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Not applicable","Always available",NA,2,7,3,60,60,60,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"45-97-22-88","Tier 0",0
"97",1004500061303,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,14,4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,7,20,0,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",200,NA,"52-48-73-48","Tier 0",0
"98",1004500061303,2,"Manufactured Stove Traditional","Purchased, upfront","Head",300,NA,"No","it was locally made",400,NA,1,7,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,3,2,1,10,0,15,3,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,400,NA,"52-48-73-48","Tier 0",0
"99",1004500061601,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,4,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,3,60,45,60,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3600,NA,"01-73-31-66","Tier 0",0
"100",1004500061802,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,13,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Wood collected","Always available","Always available",3,7,3,40,30,120,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3600,0,"40-74-32-99","Tier 0",0
"101",1004500061902,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Mostly available",3,7,2,45,0,80,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,0,"55-69-05-02","Tier 0",0
"102",1004500062002,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,2,0,60,90,3,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"91-36-00-37","Tier 0",0
"103",1004500062301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,3,7,2,15,0,60,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"16-16-10-30","Tier 0",0
"104",1004503360102,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,4,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Not applicable","Always available",NA,3,7,3,60,60,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"33-42-18-17","Tier 0",0
"105",1004503361901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,0,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,50,60,60,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",200,NA,"57-75-72-07","Tier 0",0
"106",1004503363001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Wood purchased","Mostly available","Mostly available",2,7,3,60,60,60,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,200,"13-90-97-64","Tier 0",0
"107",1004503363201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,19,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,3,7,2,90,0,60,8,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4200,NA,"11-29-43-33","Tier 0",0
"108",1004503363801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,3,7,2,120,0,100,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3600,NA,"42-90-66-65","Tier 0",0
"109",1004503364404,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,24,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Mostly available",5,7,2,120,0,70,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,0,"45-17-83-26","Tier 0",0
"110",1004503364406,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,15,7,3,40,160,180,15,"No","No","No","No","No","No","No","Yes","No","Yes","","Yes","Yes",0,NA,"03-62-46-63","Tier 0",0
"111",1004503364501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood collected","Not applicable","Always available",NA,6,7,2,0,60,150,3,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"58-47-82-15","Tier 0",0
"112",1004503364801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Wood purchased","Mostly available","Mostly available",3,7,3,60,60,90,4,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,2100,"32-83-60-25","Tier 0",0
"113",1004503365501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Not applicable","Always available",NA,2,7,3,50,60,60,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",150,NA,"57-51-64-85","Tier 0",0
"114",1004503366101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Not applicable","Always available",NA,2,7,3,50,90,60,2,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",500,NA,"28-45-15-70","Tier 0",0
"115",1004503366501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,2,60,0,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"62-98-60-08","Tier 0",0
"116",1004503366901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,40,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,2,30,0,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4200,NA,"08-83-34-14","Tier 0",0
"117",1004503367102,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,2,30,0,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1300,NA,"76-09-65-35","Tier 0",0
"118",1005513600301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Crop Residue/Plant Biomass","Not applicable","Always available",NA,7,7,1,0,5,0,8,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"06-90-04-40","Tier 0",0
"119",1005513600402,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,27,4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Crop Residue/Plant Biomass","Not applicable","Always available",NA,6,7,1,0,0,54,8,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"49-15-92-82","Tier 0",0
"120",1005513600404,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,45,11,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Moveable","Outdoors","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Mostly available","Mostly available",5,7,2,50,0,100,4,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"16-92-70-09","Tier 0",0
"121",1005513600702,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Crop Residue/Plant Biomass","Not applicable","Always available",NA,4,7,1,54,0,0,9,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"39-16-76-58","Tier 0",0
