"","hh_id","k_start","k1","k2","index_random_3b","random_number_1","index_random_2b","fuelwood_stove_type","wood_full_price","random_percentage_price_fuel","k_amount_1","k3","k3a","wood_6month","k4","k5","k5_oth","wood_12month","k6","k7","k7_oth","wood_24month","k8","k9","k9_oth","charcoal_stove_type","charc_full_price","charcoal_part_price","k_amount_2","k3_charcoal","k3a_charcoal","charcoal_6month","k4_charcoal","k5_charcoal","k5_oth_charcoal","charcoal_12month","k6_charcoal","k7_charcoal","k7_oth_charcoal","charcoal_24month","k8_charcoal","k9_charcoal","k9_oth_charcoal","elc_aggr_tier","locality"
"69",1003504601803,"2017-11-13T08:02:26-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"70",1003504602401,"2017-11-13T09:26:28-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"71",1003514380401,"2017-11-12T08:26:57-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"72",1003514380803,"2017-11-12T09:14:25-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"73",1003514380805,"2017-11-12T09:17:53-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"74",1003514381205,"2017-11-12T07:20:41-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"75",1003514381901,"2017-11-12T08:54:25-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"76",1003514383001,"2017-11-12T05:31:39-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"77",1003514383201,"2017-11-12T08:07:05-05:00","HH uses more firewood or crop residues or other biomass than charcoal",3,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"78",1003514384001,"2017-11-12T06:49:59-05:00","HH uses more firewood or crop residues or other biomass than charcoal",3,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"79",1003514384104,"2017-11-12T07:59:17-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"No","Cannot afford the payment","",247,"No","Cannot afford the payment","",123,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"80",1003514384902,"2017-11-12T06:42:05-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"81",1003514385301,"2017-11-12T05:17:25-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Do not need an improved cookstove","",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"82",1003514385303,"2017-11-12T05:16:58-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"83",1003514385305,"2017-11-12T05:15:57-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"84",1003514385706,"2017-11-12T07:00:00-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1",1
"85",1004500060202,"2017-11-20T06:01:32-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"86",1004500060304,"2017-11-23T10:31:12-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Do not need an improved cookstove","",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"87",1004500060401,"2017-11-20T06:44:07-05:00","HH uses more firewood or crop residues or other biomass than charcoal",5,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"Yes",NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",0
"88",1004500060701,"2017-11-19T05:56:45-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"89",1004500060703,"2017-11-23T08:06:02-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",0
"90",1004500060801,"2017-11-23T08:11:47-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Cannot afford the payment","",495,"No","Cannot afford the payment","",247,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"91",1004500061004,"2017-11-23T10:49:03-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"Yes",NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",0
"92",1004500061301,"2017-11-23T09:19:07-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"93",1004500061303,"2017-11-19T07:02:28-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"94",1004500061601,"2017-11-23T08:35:28-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"95",1004500061802,"2017-11-20T06:18:00-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Do not need an improved cookstove","",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"96",1004500061902,"2017-11-23T07:56:25-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"No","Do not need an improved cookstove","",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"97",1004500062002,"2017-11-23T11:36:00-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"98",1004500062301,"2017-11-23T08:00:14-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"99",1004503360102,"2017-11-16T08:50:47-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"100",1004503361901,"2017-11-16T08:06:43-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"101",1004503363001,"2017-11-16T06:45:11-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Do not need an improved cookstove","",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"102",1004503363201,"2017-11-16T06:08:14-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"Yes",NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"103",1004503363801,"2017-11-16T07:28:01-05:00","HH uses more firewood or crop residues or other biomass than charcoal",3,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Fuel for this stove is unreliable","",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"104",1004503364404,"2017-11-16T08:49:05-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"Yes",NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"105",1004503364406,"2017-11-16T08:15:34-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"106",1004503364501,"2017-11-16T06:31:13-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"107",1004503364801,"2017-11-16T06:00:24-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Do not need an improved cookstove",1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"108",1004503365501,"2017-11-16T09:57:32-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"109",1004503366101,"2017-11-16T10:42:19-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"110",1004503366501,"2017-11-15T08:50:59-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"111",1004503366901,"2017-11-15T08:16:50-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"Yes",NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"112",1004503367102,"2017-11-15T09:53:57-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"113",1005513600301,"2017-11-17T09:42:35-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"114",1005513600402,"2017-11-17T08:55:44-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"Yes",NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"115",1005513600404,"2017-11-17T09:05:47-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"116",1005513600702,"2017-11-17T07:31:37-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"117",1005513600801,"2017-11-17T06:37:00-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"118",1005513600804,"2017-11-17T07:57:16-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"119",1005513600806,"2017-11-17T07:33:12-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"120",1005513600807,"2017-11-17T08:45:45-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"121",1005513600808,"2017-11-17T08:38:33-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"122",1005513600809,"2017-11-17T06:26:22-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"123",1005513600810,"2017-11-17T06:28:08-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"124",1005513600812,"2017-11-17T07:34:58-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"125",1005513600813,"2017-11-17T09:51:05-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"126",1005513600902,"2017-11-17T06:36:02-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"127",1006521740201,"2017-11-30T07:09:57-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",165,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"128",1006521740503,"2017-11-30T08:13:49-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Cannot afford the payment","",495,"No","Cannot afford the payment","",247,"No","Do not need an improved cookstove","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"129",1006521740701,"2017-11-30T07:19:03-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",165,"No","Do not need an improved cookstove","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
