"","hh_id","b_start","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b10_oth","b11","b11_oth","b12","b13__1","b13__2","b13__3","b13__4","b13__5","b13__6","b13__7","b13__8","b13__555","b13_oth","b14","b14_oth","b15","b16","b17__1","b17__2","b17__3","b17__555","b17_oth","b18","b19__1","b19__2","b19__555","b19_oth","b20__1","b20__2","b20__3","b20__4","b20__5","b20__6","b20__7","b20__8","b20__9","b20__10","b20__11","b20__12","b20__13","b20__555","b20_oth","b21","b22","b23","b24__1","b24__2","b24__3","b24__4","b24__5","b24__6","b24__7","b24__8","b24__9","b24__10","b24__11","b24__12","b24__555","b24_oth","elc_aggr_tier","locality","account_institution","informal_institution","loan","c2","i3","i19a","i33"
"44",1002500360201,"2017-12-01T06:17:26-05:00",2,"Yes",NA,13,"Group of enclosed dwellings with multiple households",2,"Yes",NA,1,"Wood and mud","","Wood and thatch","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"45",1002500360406,"2017-12-01T07:05:04-05:00",3,"Yes",NA,27,"Group of enclosed dwellings with multiple households",5,"Yes",NA,3,"Wood and mud","","Wood and thatch","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"46",1002500360407,"2017-12-01T06:30:49-05:00",2,"Yes",NA,20,"A house occupied by multiple households",3,"No","Free",2,"Stone and mud","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"47",1002500360501,"2017-12-01T06:32:48-05:00",1,"Yes",NA,45,"A house occupied by multiple households",3,"Yes",NA,1,"Mud bricks (traditional)","","Wood and thatch","","Dirt/Mud/Dung","No","No","No","No","No","No","No","No","Yes","Bush","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"48",1002500360601,"2017-12-01T09:28:41-05:00",2,"Yes",NA,32,"Group of enclosed dwellings with multiple households",5,"Yes",NA,3,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"49",1002500360602,"2017-12-01T07:21:05-05:00",1,"Yes",NA,35,"Group of enclosed dwellings with multiple households",3,"No","Free",1,"Stone and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"50",1002500360802,"2017-12-01T07:13:57-05:00",2,"Yes",NA,16,"A house occupied by multiple households",3,"Yes",NA,1,"Mud bricks (traditional)","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"51",1002500360901,"2017-12-01T07:52:36-05:00",1,"Yes",NA,60,"A single house occupied by one household",NA,"Yes",NA,1,"Wood and thatch","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","Do not know","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"52",1002500361001,"2017-12-01T08:16:26-05:00",2,"Yes",NA,40,"A single house occupied by one household",NA,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"53",1002500361102,"2017-12-01T08:38:52-05:00",1,"Yes",NA,84,"A house occupied by multiple households",4,"Yes",NA,2,"Stone and mud","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"54",1002500361302,"2017-12-01T08:36:51-05:00",2,"Yes",NA,41,"A single house occupied by one household",NA,"Yes",NA,3,"Wood and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"55",1002500361503,"2017-12-01T09:40:42-05:00",2,"Yes",NA,12,"A house occupied by multiple households",5,"No","Free",1,"Stone and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"56",1002500361505,"2017-12-01T07:50:13-05:00",1,"Yes",NA,45,"Group of enclosed dwellings with multiple households",3,"Yes",NA,1,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"57",1002500361602,"2017-12-01T09:13:25-05:00",1,"Yes",NA,30,"A house occupied by multiple households",2,"Yes",NA,1,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"58",1003504600102,"2017-11-13T04:47:16-05:00",2,"Yes",NA,7,"Group of enclosed dwellings with multiple households",5,"Yes",NA,2,"Wood and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"59",1003504600104,"2017-11-13T04:55:23-05:00",2,"Yes",NA,54,"A house occupied by multiple households",8,"Yes",NA,2,"Wood and thatch","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"60",1003504600104,"2017-11-13T04:55:23-05:00",2,"Yes",NA,54,"A house occupied by multiple households",8,"Yes",NA,2,"Wood and thatch","","Wood and mud","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No",NA,"Charcoal","No"
"61",1003504600206,"2017-11-13T07:11:59-05:00",2,"Yes",NA,10,"Group of enclosed dwellings with multiple households",2,"No","Free",1,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"62",1003504600501,"2017-11-13T04:57:10-05:00",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",3,"Yes",NA,3,"Stone and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"63",1003504600603,"2017-11-13T06:16:47-05:00",2,"Yes",NA,29,"A house occupied by multiple households",7,"Yes",NA,1,"Wood and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","Yes","No","No","No","No","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"Yes","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,"Group Savings (One-Time Disbursement)","Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"64",1003504600607,"2017-11-13T06:00:29-05:00",2,"Yes",NA,4,"Group of enclosed dwellings with multiple households",11,"Yes",NA,1,"Stone and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"65",1003504600609,"2017-11-13T06:09:17-05:00",1,"Yes",NA,40,"Group of enclosed dwellings with multiple households",10,"Yes",NA,1,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"66",1003504600612,"2017-11-13T07:37:11-05:00",2,"Yes",NA,15,"Group of enclosed dwellings with multiple households",10,"Yes",NA,2,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"67",1003504600802,"2017-11-13T06:22:00-05:00",2,"Yes",NA,27,"A house occupied by multiple households",2,"Yes",NA,1,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","No","No","No","Yes","Bush","Well/spring unprotected","","Do not know","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"68",1003504601001,"2017-11-13T07:36:31-05:00",2,"Yes",NA,40,"A house occupied by multiple households",2,"Yes",NA,3,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","No","No","No","Yes","Bush","Well/spring unprotected","","Do not know","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"69",1003504601402,"2017-11-13T09:01:38-05:00",1,"Yes",NA,55,"A house occupied by multiple households",10,"Yes",NA,2,"Wood and mud","","Wood and mud","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","Do not know","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"70",1003504601701,"2017-11-13T04:39:55-05:00",2,"Yes",NA,10,"A house occupied by multiple households",2,"Yes",NA,1,"Wood and mud","","Wood and mud","","Dirt/Mud/Dung","No","No","No","No","No","No","No","No","Yes","bush","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"71",1003504601803,"2017-11-13T07:40:03-05:00",2,"Yes",NA,30,"A house occupied by multiple households",3,"Yes",NA,1,"Wood and thatch","","Wood and thatch","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"72",1003504602401,"2017-11-13T08:49:58-05:00",1,"Yes",NA,45,"Group of enclosed dwellings with multiple households",4,"Yes",NA,3,"Wood and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"73",1003514380401,"2017-11-12T07:51:27-05:00",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",4,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"74",1003514380803,"2017-11-12T08:43:52-05:00",2,"Yes",NA,29,"A house occupied by multiple households",5,"Yes",NA,2,"Wood and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"75",1003514380805,"2017-11-12T08:57:37-05:00",2,"Yes",NA,15,"Group of enclosed dwellings with multiple households",5,"No","Free",4,"Stone and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"76",1003514381205,"2017-11-12T06:48:59-05:00",2,"Yes",NA,10,"A house occupied by multiple households",7,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","Do not know","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"77",1003514381901,"2017-11-12T08:21:03-05:00",2,"Yes",NA,40,"A house occupied by multiple households",3,"Yes",NA,1,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","Do not know","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"78",1003514383001,"2017-11-12T04:53:53-05:00",2,"Yes",NA,25,"A house occupied by multiple households",2,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","Yes","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"79",1003514383201,"2017-11-12T07:40:00-05:00",1,"Yes",NA,64,"A house occupied by multiple households",2,"Yes",NA,6,"Wood and mud","","Wood and thatch","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"80",1003514384001,"2017-11-12T06:23:10-05:00",3,"Yes",NA,70,"A house occupied by multiple households",3,"Yes",NA,2,"Wood and mud","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"81",1003514384104,"2017-11-12T07:34:27-05:00",2,"Yes",NA,6,"Group of enclosed dwellings with multiple households",6,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Cement tiles","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"82",1003514384902,"2017-11-12T06:03:33-05:00",1,"Yes",NA,12,"Group of enclosed dwellings with multiple households",2,"Yes",NA,2,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,"Group Savings (Rotational)","Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"83",1003514385301,"2017-11-12T04:48:43-05:00",2,"Yes",NA,21,"Group of enclosed dwellings with multiple households",5,"Yes",NA,20,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
